GEO_ID,city,state,2015 Population,2016 Population,2017 Population,2018 Population,Average
1600000US5103000,Arlington,Virginia,229164.0,230050.0,234965.0,237521.0,232925.0
1600000US5114440,Centreville,Virginia,71782.0,68024.0,78355.0,78356.0,74129.25
1600000US5116000,Chesapeake,Virginia,235429.0,237940.0,240397.0,242634.0,239100.0
1600000US5121088,Dale City,Virginia,71399.0,72073.0,70223.0,68805.0,70625.0
1600000US5135000,Hampton,Virginia,136454.0,135410.0,134669.0,134313.0,135211.5
1600000US5147672,Lynchburg,Virginia,79812.0,80212.0,80995.0,82126.0,80786.25
1600000US5156000,Newport News,Virginia,182385.0,181825.0,179388.0,178626.0,180556.0
1600000US5157000,Norfolk,Virginia,246393.0,245115.0,244703.0,244076.0,245071.75
1600000US5164000,Portsmouth,Virginia,96201.0,95252.0,94572.0,94632.0,95164.25
1600000US5167000,Richmond,Virginia,220289.0,223170.0,227032.0,228783.0,224818.5
1600000US5168000,Roanoke,Virginia,99897.0,99660.0,99837.0,99920.0,99828.5
1600000US5176432,Suffolk,Virginia,88161.0,89273.0,90237.0,91185.0,89714.0
1600000US5182000,Virginia Beach,Virginia,452745.0,452602.0,450435.0,450189.0,451492.75
1600000US5303180,Auburn,Washington,76580.0,75968.0,79619.0,82782.0,78737.25
1600000US5305210,Bellevue,Washington,139814.0,141415.0,144459.0,147595.0,143320.75
1600000US5305280,Bellingham,Washington,85143.0,87577.0,89044.0,90660.0,88106.0
1600000US5322640,Everett,Washington,108012.0,109035.0,110086.0,111263.0,109599.0
1600000US5323515,Federal Way,Washington,95188.0,96748.0,96691.0,97037.0,96416.0
1600000US5335275,Kennewick,Washington,78903.0,80469.0,81601.0,82950.0,80980.75
1600000US5335415,Kent,Washington,126962.0,127506.0,128463.0,129613.0,128136.0
1600000US5335940,Kirkland,Washington,87267.0,87672.0,88630.0,89557.0,88281.5
1600000US5343955,Marysville,Washington,66773.0,67625.0,68859.0,69765.0,68255.5
1600000US5353545,Pasco,Washington,68097.0,71934.0,67205.0,71727.0,69740.75
1600000US5357745,Renton,Washington,100247.0,100952.0,101372.0,102152.0,101180.75
1600000US5363000,Seattle,Washington,684443.0,704358.0,724764.0,744949.0,714628.5
1600000US5367000,Spokane,Washington,213267.0,215964.0,217096.0,219197.0,216381.0
1600000US5367167,Spokane Valley,Washington,94908.0,96337.0,97858.0,99703.0,97201.5
1600000US5370000,Tacoma,Washington,207950.0,211304.0,213426.0,216271.0,212237.75
1600000US5374060,Vancouver,Washington,172853.0,174836.0,175661.0,183017.0,176591.75
1600000US5380010,Yakima,Washington,93700.0,93974.0,93669.0,93874.0,93804.25
1600000US5502375,Appleton,Wisconsin,75255.0,75465.0,73984.0,74345.0,74762.25
1600000US5522300,Eau Claire,Wisconsin,67433.0,67776.0,69835.0,68256.0,68325.0
1600000US5531000,Green Bay,Wisconsin,105221.0,105142.0,105114.0,104880.0,105089.25
1600000US5539225,Kenosha,Wisconsin,99856.0,99634.0,99875.0,100151.0,99879.0
1600000US5548000,Madison,Wisconsin,248956.0,252557.0,255239.0,258034.0,253696.5
1600000US5553000,Milwaukee,Wisconsin,600154.0,595070.0,595365.0,592002.0,595647.75
1600000US5560500,Oshkosh,Wisconsin,66557.0,66570.0,66668.0,66737.0,66633.0
1600000US5566000,Racine,Wisconsin,77737.0,77572.0,77555.0,77434.0,77574.5
1600000US5584250,Waukesha,Wisconsin,71976.0,72358.0,72483.0,72549.0,72341.5
1600000US7210334,Caguas,Puerto Rico,77008.0,75619.0,73819.0,72704.0,74787.5
1600000US7214290,Carolina,Puerto Rico,142066.0,141984.0,135781.0,133734.0,138391.25
1600000US7232522,Guaynabo,Puerto Rico,70492.0,70097.0,71420.0,67294.0,69825.75
1600000US7263820,Ponce,Puerto Rico,121583.0,117185.0,114335.0,107947.0,115262.5
1600000US7276770,San Juan,Puerto Rico,342237.0,333149.0,321613.0,309990.0,326747.25
1600000US0662938,Roseville,California,130282.0,132683.0,135325.0,139110.0,134350.0
1600000US0664000,Sacramento,California,490715.0,495200.0,501890.0,508517.0,499080.5
1600000US0664224,Salinas,California,157386.0,157224.0,157594.0,156275.0,157119.75
1600000US0665000,San Bernardino,California,216137.0,216242.0,216983.0,215929.0,216322.75
1600000US0665042,San Buenaventura (Ventura),California,109717.0,109591.0,110784.0,111120.0,110303.0
1600000US0665084,San Clemente,California,65532.0,65304.0,65269.0,64850.0,65238.75
1600000US0666000,San Diego,California,1394907.0,1406622.0,1419488.0,1425999.0,1411754.0
1600000US0667000,San Francisco,California,864816.0,870887.0,884363.0,883305.0,875842.75
1600000US0668000,San Jose,California,1026919.0,1025373.0,1035353.0,1030119.0,1029441.0
1600000US0668084,San Leandro,California,90711.0,90460.0,90555.0,89683.0,90352.25
1600000US0668196,San Marcos,California,92934.0,95268.0,96188.0,96834.0,95306.0
1600000US0668252,San Mateo,California,103524.0,103959.0,104733.0,105016.0,104308.0
1600000US0668378,San Ramon,California,76132.0,75643.0,75922.0,75832.0,75882.25
1600000US0669000,Santa Ana,California,335423.0,334236.0,334135.0,332727.0,334130.25
1600000US0669070,Santa Barbara,California,91852.0,91940.0,92099.0,91330.0,91805.25
1600000US0669084,Santa Clara,California,126216.0,125938.0,127131.0,129489.0,127193.5
1600000US0669088,Santa Clarita,California,182367.0,181960.0,210886.0,210085.0,196324.5
1600000US0669196,Santa Maria,California,105082.0,106286.0,107018.0,107424.0,106452.5
1600000US0670000,Santa Monica,California,93219.0,92478.0,92298.0,91417.0,92353.0
1600000US0670098,Santa Rosa,California,174989.0,175143.0,175269.0,177587.0,175747.0
1600000US0672016,Simi Valley,California,126766.0,126327.0,126875.0,125844.0,126453.0
1600000US0673080,South Gate,California,96399.0,95537.0,95422.0,94439.0,95449.25
1600000US0673262,South San Francisco,California,67271.0,66989.0,67430.0,67736.0,67356.5
1600000US0675000,Stockton,California,305650.0,307057.0,310476.0,311189.0,308593.0
1600000US0677000,Sunnyvale,California,151760.0,152762.0,153656.0,153175.0,152838.25
1600000US0678120,Temecula,California,112026.0,113062.0,114318.0,114749.0,113538.75
1600000US0678582,Thousand Oaks,California,129329.0,128915.0,128972.0,127720.0,128734.0
1600000US0680000,Torrance,California,148468.0,147185.0,146745.0,145181.0,146894.75
1600000US0680238,Tracy,California,87093.0,89263.0,90886.0,91803.0,89761.25
1600000US0680812,Turlock,California,72293.0,72808.0,73562.0,73490.0,73038.25
1600000US0680854,Tustin,California,80563.0,80379.0,80502.0,79787.0,80307.75
1600000US0681204,Union City,California,74510.0,75316.0,75344.0,74568.0,74934.5
1600000US0681344,Upland,California,76447.0,76691.0,76985.0,77002.0,76781.25
1600000US0681554,Vacaville,California,96794.0,98308.0,100023.0,100147.0,98818.0
1600000US0681666,Vallejo,California,121269.0,121316.0,122086.0,121915.0,121646.5
1600000US0682590,Victorville,California,122236.0,122283.0,122465.0,122305.0,122322.25
1600000US0682954,Visalia,California,130094.0,131069.0,133009.0,133783.0,131988.75
1600000US0682996,Vista,California,100884.0,101665.0,101557.0,101227.0,101333.25
1600000US0683346,Walnut Creek,California,68906.0,69127.0,69792.0,69814.0,69409.75
1600000US0684200,West Covina,California,108489.0,107840.0,107623.0,106314.0,107566.5
1600000US0684550,Westminster,California,92111.0,91565.0,91548.0,90931.0,91538.75
1600000US0685292,Whittier,California,87436.0,86892.0,86841.0,86060.0,86807.25
1600000US0686832,Yorba Linda,California,67966.0,68236.0,68234.0,67804.0,68060.0
1600000US0686972,Yuba City,California,66944.0,66837.0,66872.0,66988.0,66910.25
1600000US0803455,Arvada,Colorado,115035.0,117308.0,118300.0,120127.0,117692.5
1600000US0804000,Aurora,Colorado,358870.0,362249.0,367250.0,373487.0,365464.0
1600000US0807850,Boulder,Colorado,107342.0,108108.0,107128.0,107355.0,107483.25
1600000US0809280,Broomfield,Colorado,65065.0,66529.0,68341.0,69267.0,67300.5
1600000US0812815,Centennial,Colorado,109726.0,109935.0,110277.0,110822.0,110190.0
1600000US0816000,Colorado Springs,Colorado,456562.0,465084.0,464470.0,472666.0,464695.5
1600000US0820000,Denver,Colorado,682545.0,693060.0,704621.0,716492.0,699179.5
1600000US0827425,Fort Collins,Colorado,161181.0,164196.0,165089.0,167823.0,164572.25
1600000US0832155,Greeley,Colorado,100883.0,104003.0,105457.0,107345.0,104422.0
1600000US0836410,Highlands Ranch,Colorado,102467.0,112436.0,107216.0,108257.0,107594.0
1600000US0843000,Lakewood,Colorado,152589.0,154368.0,154952.0,156779.0,154672.0
1600000US0845970,Longmont,Colorado,92221.0,92813.0,94145.0,95986.0,93791.25
1600000US0846465,Loveland,Colorado,75188.0,76906.0,76702.0,77444.0,76560.0
1600000US0862000,Pueblo,Colorado,109419.0,110295.0,111121.0,111751.0,110646.5
1600000US0877290,Thornton,Colorado,133459.0,136690.0,136992.0,139430.0,136642.75
1600000US0883835,Westminster,Colorado,113117.0,113865.0,112814.0,113473.0,113317.25
1600000US0908000,Bridgeport,Connecticut,147619.0,145934.0,146582.0,144898.0,146258.25
1600000US0918430,Danbury,Connecticut,84662.0,85008.0,85243.0,84731.0,84911.0
1600000US0937000,Hartford,Connecticut,124014.0,123287.0,123420.0,122591.0,123328.0
1600000US0950370,New Britain,Connecticut,72809.0,72570.0,72718.0,72440.0,72634.25
1600000US0952000,New Haven,Connecticut,130310.0,129939.0,131005.0,130407.0,130415.25
1600000US0955990,Norwalk,Connecticut,88483.0,88440.0,89000.0,89049.0,88743.0
1600000US0973000,Stamford,Connecticut,128877.0,129105.0,130835.0,129770.0,129646.75
1600000US0980000,Waterbury,Connecticut,108807.0,108269.0,108642.0,108086.0,108451.0
1600000US1077580,Wilmington,Delaware,71957.0,71455.0,71104.0,70653.0,71292.25
1600000US1150000,Washington,District of Columbia,672228.0,681170.0,693972.0,702455.0,687456.25
1600000US1200410,Alafaya,Florida,85264.0,91779.0,88496.0,92740.0,89569.75
1600000US1207300,Boca Raton,Florida,93226.0,96115.0,98153.0,99241.0,96683.75
1600000US1207875,Boynton Beach,Florida,73972.0,75569.0,77704.0,78038.0,76320.75
1600000US1208150,Brandon,Florida,113968.0,109582.0,121190.0,119778.0,116129.5
1600000US1210275,Cape Coral,Florida,175230.0,179795.0,183356.0,189342.0,181930.75
1600000US1212875,Clearwater,Florida,112979.0,114351.0,115501.0,116484.0,114828.75
1600000US1214400,Coral Springs,Florida,129502.0,130046.0,133058.0,133493.0,131524.75
1600000US1216475,Davie,Florida,100894.0,101857.0,105146.0,106565.0,103615.5
1600000US1216725,Deerfield Beach,Florida,79769.0,79754.0,80572.0,80854.0,80237.25
1600000US1217100,Delray Beach,Florida,66261.0,67366.0,68749.0,69356.0,67933.0
1600000US1217200,Deltona,Florida,88474.0,90139.0,90743.0,91946.0,90325.5
1600000US1224000,Fort Lauderdale,Florida,178587.0,178764.0,180071.0,182611.0,180008.25
1600000US1224125,Fort Myers,Florida,74015.0,77154.0,79941.0,82260.0,78342.5
1600000US1225175,Gainesville,Florida,130133.0,131593.0,132253.0,133851.0,131957.5
1600000US1230000,Hialeah,Florida,237082.0,236385.0,239682.0,238950.0,238024.75
1600000US1232000,Hollywood,Florida,149721.0,152007.0,153625.0,154813.0,152541.5
1600000US1232275,Homestead,Florida,66500.0,68000.0,69909.0,70469.0,68719.5
1600000US1235000,Jacksonville,Florida,868031.0,880623.0,892064.0,903896.0,886153.5
1600000US1236100,Kendall,Florida,76466.0,77619.0,73805.0,75979.0,75967.25
1600000US1236950,Kissimmee,Florida,69152.0,69369.0,71103.0,73596.0,70805.0
1600000US1238250,Lakeland,Florida,104410.0,106419.0,108051.0,110494.0,107343.5
1600000US1239425,Largo,Florida,81007.0,83077.0,84768.0,85008.0,83465.0
1600000US1239550,Lauderhill,Florida,71574.0,71635.0,71976.0,72081.0,71816.5
1600000US1239925,Lehigh Acres,Florida,119480.0,115673.0,132618.0,135272.0,125760.75
1600000US1243975,Melbourne,Florida,80136.0,81192.0,82003.0,82823.0,81538.5
1600000US1245000,Miami,Florida,440989.0,453584.0,463354.0,470911.0,457209.5
1600000US1245025,Miami Beach,Florida,92311.0,91905.0,92319.0,91715.0,92062.5
1600000US1245060,Miami Gardens,Florida,113199.0,113045.0,113743.0,113085.0,113268.0
1600000US1245975,Miramar,Florida,137115.0,138461.0,140323.0,140827.0,139181.5
1600000US1253000,Orlando,Florida,270917.0,277198.0,280258.0,285705.0,278519.5
1600000US1254000,Palm Bay,Florida,107895.0,110107.0,111660.0,114190.0,110963.0
1600000US1254200,Palm Coast,Florida,82121.0,88337.0,88394.0,87617.0,86617.25
1600000US1255775,Pembroke Pines,Florida,166624.0,168587.0,170703.0,172387.0,169575.25
1600000US1256825,Pine Hills,Florida,76081.0,76048.0,76847.0,90070.0,79761.5
1600000US1257425,Plantation,Florida,92555.0,92717.0,93922.0,94291.0,93371.25
1600000US1258050,Pompano Beach,Florida,107771.0,109380.0,110464.0,111930.0,109886.25
1600000US1258715,Port St. Lucie,Florida,179410.0,185136.0,189331.0,195251.0,187282.0
1600000US1260950,Riverview,Florida,89746.0,88941.0,90538.0,89982.0,89801.75
1600000US1263000,St. Petersburg,Florida,257088.0,260991.0,263252.0,265100.0,261607.75
1600000US1268350,Spring Hill,Florida,103197.0,111189.0,113508.0,117519.0,111353.25
1600000US1269700,Sunrise,Florida,92706.0,93723.0,94313.0,95461.0,94050.75
1600000US1270600,Tallahassee,Florida,189894.0,190895.0,191039.0,193550.0,191344.5
1600000US1271000,Tampa,Florida,369028.0,377172.0,385423.0,392905.0,381132.0
1600000US1271625,The Villages,Florida,72590.0,71350.0,79620.0,80576.0,76034.0
1600000US1272145,Town 'n' Country,Florida,78996.0,87561.0,89143.0,82577.0,84569.25
1600000US1276582,Weston,Florida,69947.0,70023.0,70927.0,71224.0,70530.25
1600000US1276600,West Palm Beach,Florida,106782.0,108149.0,110219.0,111389.0,109134.75
1600000US1301052,Albany,Georgia,71109.0,74904.0,71593.0,71646.0,72313.0
1600000US1303440,Athens-Clarke County unified government (balance),Georgia,122563.0,123456.0,125929.0,126000.0,124487.0
1600000US1304000,Atlanta,Georgia,463875.0,472506.0,486299.0,498073.0,480188.25
1600000US1304204,Augusta-Richmond County consolidated government (balance),Georgia,196579.0,196194.0,195678.0,196138.0,196147.25
1600000US1319000,Columbus,Georgia,200579.0,197485.0,194058.0,194160.0,196570.5
1600000US1342425,Johns Creek,Georgia,83339.0,83884.0,84359.0,84292.0,83968.5
1600000US1349008,Macon-Bibb County,Georgia,153459.0,152527.0,152646.0,153095.0,152931.75
1600000US1367284,Roswell,Georgia,94496.0,94592.0,94792.0,94648.0,94632.0
1600000US1368516,Sandy Springs,Georgia,105347.0,105720.0,106742.0,108798.0,106651.75
1600000US1369000,Savannah,Georgia,145684.0,146762.0,146449.0,145852.0,146186.75
1600000US1380508,Warner Robins,Georgia,74002.0,74401.0,75675.0,75413.0,74872.75
1600000US1571550,Urban Honolulu,Hawaii,352766.0,351769.0,350388.0,347403.0,350581.5
1600000US1608830,Boise City,Idaho,218280.0,223152.0,226567.0,228807.0,224201.5
1600000US1652120,Meridian,Idaho,90753.0,95627.0,99938.0,106794.0,98278.0
1600000US1656260,Nampa,Idaho,89850.0,91375.0,93585.0,96245.0,92763.75
1600000US1702154,Arlington Heights,Illinois,76996.0,74397.0,75097.0,77259.0,75937.25
1600000US1703012,Aurora,Illinois,203715.0,197107.0,202548.0,206389.0,202439.75
1600000US1706613,Bloomington,Illinois,78295.0,78024.0,77941.0,77955.0,78053.75
1600000US1707133,Bolingbrook,Illinois,72096.0,73367.0,72155.0,74224.0,72960.5
1600000US1712385,Champaign,Illinois,86086.0,86649.0,87426.0,88033.0,87048.5
1600000US7206593,Bayamón,Puerto Rico,170259.0,163941.0,164319.0,155832.0,163587.75
